Chem ID,SMILES,CAS,CID,InChIKey,logBCF
1297,CCCCc1ccc(C(=O)O)cc1,20651-71-2,88631,JFKUBRAOUZEZSL-UHFFFAOYSA-N,0.55
1298,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,6683-19-8,64819,BGYHLZZASRKEJE-UHFFFAOYSA-N,0.18
1299,Cc1ccc(S(=O)(=O)O)c(C)c1,88-61-9,6938,CHZLVSBMXZSPNN-UHFFFAOYSA-N,0.25
1300,CC(COCC(C)OC(C)COCC(C)OC(C)CO)OCC(O)COCC(C)OCC(C)OC(C)COCC(C)OC(C)CO,NA,156600013,DVCAJKYUHBQUJD-UHFFFAOYSA-N,0.47
1301,CN(C)S(=O)(=O)Nc1ccccc1,4710-17-2,78441,QCDQDISRALTLNQ-UHFFFAOYSA-N,0.42
1302,CC(C)(C)OO,75-91-2,6410,CIHOLLKRGTVIJN-UHFFFAOYSA-N,0.42
1303,CC(=O)C=Cc1ccccc1,122-57-6,15909,BWHOZHOGCMHOBV-UHFFFAOYSA-N,0.49
1304,Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,599-61-1,11741,LJGHYPLBDBRCRZ-UHFFFAOYSA-N,0.31
1305,NC(=O)c1[nH]cnc1N,360-97-4,9679,DVNYTAVYBRSTGK-UHFFFAOYSA-N,0.37
1306,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1950/6/6,4763,DDBREPKUVSBGFI-UHFFFAOYSA-N,0.37
1307,Nc1nccs1,96-50-4,2155,RAIPHJJURHTUIC-UHFFFAOYSA-N,0.12
1308,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1,NA,15537,IHZXTIBMKNSJCJ-UHFFFAOYSA-O,0.15
1309,Cc1ccc(N)cc1,106-49-0,7813,RZXMPPFPUUCRFN-UHFFFAOYSA-N,0.36
1310,Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1709-70-2,74370,VSAWBBYYMBQKIK-UHFFFAOYSA-N,0.2
1311,Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(=O)(=O)CCOS(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O,6522-88-9,17410,VGPIJNLQDSYRBZ-UHFFFAOYSA-N,0.34
1312,CCN(CCO)CCO,139-87-7,8769,AKNUHUCEWALCOI-UHFFFAOYSA-N,0.29
1313,CCC(C)NC(C)CC,626-23-3,12277,OBYVIBDTOCAXSN-UHFFFAOYSA-N,-0.05
1314,Cc1ccccn1,109-06-8,7975,BSKHPKMHTQYZBB-UHFFFAOYSA-N,0.22
1315,CC(=O)Nc1ccc(N)cc1,122-80-5,31230,CHMBIJAOCISYEW-UHFFFAOYSA-N,0.1
1316,O=C(NC1CCCCC1)NC1CCCCC1,2387-23-7,4277,ADFXKUOMJKEIND-UHFFFAOYSA-N,-0.07
1317,OCC(CO)(CO)COCC(CO)(CO)CO,126-58-9,31352,TXBCBTDQIULDIA-UHFFFAOYSA-N,0.06
1318,CCN(CC)CCO,100-37-8,7497,BFSVOASYOCHEOV-UHFFFAOYSA-N,0.04
1319,CC(C)(C)c1cc(Cn2c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(=O)n(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2=O)cc(C(C)(C)C)c1O,27676-62-6,93115,VNQNXQYZMPJLQX-UHFFFAOYSA-N,-0.06
1320,CC(C)(C)NCCO,4620-70-6,78361,IUXYVKZUDNLISR-UHFFFAOYSA-N,-0.14
1321,CC1(C)CC(O)CC(C)(C)N1,2403-88-5,75471,VDVUCLWJZJHFAV-UHFFFAOYSA-N,-0.07
1322,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)O)c2cc1C,NA,62501,FNZDMJUSJBQBQL-UHFFFAOYSA-O,-0.24
1323,NCCNCCNCCN,112-24-3,5565,VILCJCGEZXAXTO-UHFFFAOYSA-N,-0.05
1324,CC(O)COC(C)COC(C)CO,45096-22-8,32611,LCZVSXRMYJUNFX-UHFFFAOYSA-N,-0.12
1325,CC(C)C12C=CC(C)(CC1)C(C(=O)O)C2C(=O)O,NA,14244006,NUSINLKEHOLCPD-UHFFFAOYSA-N,-0.1
1326,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,5809-23-4,79878,FQNKTJPBXAZUGC-UHFFFAOYSA-N,-0.14
1327,CCN=C=NCCCN(C)C,1892-57-5,15908,LMDZBCPBFSXMTL-UHFFFAOYSA-N,-0.23
1328,CC(=O)Nc1ccc(S(=O)(=O)O)cc1,121-62-0,8483,ZQPVMSLLKQTRMG-UHFFFAOYSA-N,-0.13
1329,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,121-03-9,8458,ZDTXQHVBLWYPHS-UHFFFAOYSA-N,-0.15
1330,C1CCC2=NCCCN2CC1,6674-22-2,81184,GQHTUMJGOHRCHB-UHFFFAOYSA-N,-0.32
1331,Nc1cccc(N(CCO)CCO)c1,71500-42-0,10130362,MQMMMSDSVNOFJM-UHFFFAOYSA-N,-0.16
1332,O=S(=O)(O)c1ccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6cccc(S(=O)(=O)O)c6)nc(N(CCO)CCO)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(N(CCO)CCO)n2)cc1,NA,87355292,JAUDXBKELZDAFM-UHFFFAOYSA-N,-0.15
1333,CCCCCCCCCCCCSP(=O)(SCCCCCCCCCCCC)SCCCCCCCCCCCC,NA,14637319,PVGGDLGUHFNTLR-UHFFFAOYSA-N,-0.16
1334,Nc1ccc(S(=O)(=O)O)cc1,121-57-3,8479,HVBSAKJJOYLTQU-UHFFFAOYSA-N,-0.22
1335,CCC[N+](CCC)(CCC)CCC,13010-31-6,9559,OSBSFAARYOCBHB-UHFFFAOYSA-N,-0.52
1336,COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)O)c1,138-25-0,67310,HTXMGVTWXZBZNC-UHFFFAOYSA-N,-0.27
1337,COCCCN,5332-73-0,1672,FAXDZWQIWUSWJH-UHFFFAOYSA-N,-0.43
1338,NNS(=O)(=O)c1ccc(Oc2ccc(S(=O)(=O)NN)cc2)cc1,80-51-3,6649,NBOCQTNZUPTTEI-UHFFFAOYSA-N,-0.35
1339,O=c1ccc(=O)[nH][nH]1,123-33-1,21954,BGRDGMRNKXEXQD-UHFFFAOYSA-N,-0.45
1340,Cc1ccccc1S(=O)(=O)O,88-20-0,6925,LBLYYCQCTBFVLH-UHFFFAOYSA-N,-0.44
1341,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,1980/9/1,6626,VPWNQTHUCYMVMZ-UHFFFAOYSA-N,-0.53
1342,Cc1c(NC(=O)C(C)Br)c(=O)n(-c2ccccc2)n1C,NA,101283936,YRHLNEWUAWQVFR-UHFFFAOYSA-N,-0.53
1343,O=C(Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)cc(S(=O)(=O)O)cc2c1,134-47-4,67254,PCGISRHGYLRXSR-UHFFFAOYSA-N,0.15
1344,N=C(N)N,113-00-8,3520,ZRALSGWEFCBTJO-UHFFFAOYSA-N,-1
1345,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,13560-89-9,26111,UGQQAJOWXNCOPY-UHFFFAOYSA-N,1.86
1346,CCOP(=S)(OCC)SCCS(=O)(=O)CC,2497/6/5,17241,BKVJOVPVLOJPKJ-UHFFFAOYSA-N,0.63
1347,CCOP(=S)(OCC)SCCS(=O)CC,2497/7/6,17242,UPUGLJYNCXXUQV-UHFFFAOYSA-N,0
1348,Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,90-20-0,7009,APRRQJCCBSJQOQ-UHFFFAOYSA-N,0.35
1349,Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c1Br,117964-21-3,11967214,AAFUUKPTSPVXJH-UHFFFAOYSA-N,5.3
1350,CC(C)(C)CC(C)(C)c1ccc(O)cc1,140-66-9,8814,ISAVYTVYFVQUDY-UHFFFAOYSA-N,2.22
1351,Brc1ccc(Oc2c(Br)cccc2Br)c(Br)c1,189084-57-9,21604828,WKBBBTLDLKYGBI-UHFFFAOYSA-N,5.88
1352,Brc1ccc(Oc2ccc(Br)c(Br)c2)c(Br)c1,189084-61-5,15509893,DHUMTYRHKMCVAG-UHFFFAOYSA-N,6.05
1353,Brc1ccc(Oc2c(Br)cc(Br)cc2Br)c(Br)c1,189084-64-8,154083,NSKIRYMHNFTRLR-UHFFFAOYSA-N,6.36
1354,Brc1cc(Br)c(Oc2ccc(Br)c(Br)c2)c(Br)c1,189084-66-0,15509897,KXEOYBYEJCRPGB-UHFFFAOYSA-N,6.29
1355,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,207122-15-4,15509898,VHNPZYZQKWIWOD-UHFFFAOYSA-N,6.15
1356,CC1=NC(C(C)C)=NC(=O)C1,NA,146678055,JSAKSKHTLVSNQJ-UHFFFAOYSA-N,0.26
1357,CCC(C)N1C(=O)N=C(C)C(Br)C1=O,NA,13135186,OSOBMCTWSONQHC-UHFFFAOYSA-N,0.51
1358,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,32598-13-3,36187,UQMGJOKDKOLIDP-UHFFFAOYSA-N,4.48
1359,Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)cc1Br,337513-72-1,36160,RTUZOQFRIPIWPS-UHFFFAOYSA-N,5.93
1360,Brc1ccc(Oc2cc(Br)c(Br)c(Br)c2)cc1Br,366791-32-4,15509896,SJNIIWPIAVQNRK-UHFFFAOYSA-N,6.43
1361,Brc1ccc(Oc2ccc(Br)cc2Br)cc1,41318-75-6,12110098,UPNBETHEXPIWQX-UHFFFAOYSA-N,5.83
1362,Brc1cc(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c1Br,437701-78-5,14149410,ASGZXYIDLFWXID-UHFFFAOYSA-N,5.57
1363,Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,437701-79-6,11018364,IEEVDIAVLGLVOW-UHFFFAOYSA-N,5.75
1364,Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1,446255-54-5,53485722,YZABCBOJTHQTSX-UHFFFAOYSA-N,5.72
1365,Brc1cc(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c1,446255-42-1,72941819,IBKRHVDFFHQOSC-UHFFFAOYSA-N,5.72
1366,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,5436-43-1,95170,XYBSIYMGXVUVGY-UHFFFAOYSA-N,5.84
1367,O=[N+]([O-])c1cccc(O)c1,554-84-7,11137,RTZZCYNQPHTPPL-UHFFFAOYSA-N,1.4
1368,COc1c(O)cc(Cl)c(Cl)c1Cl,57057-83-7,42115,RKEHLKXRUVUBJN-UHFFFAOYSA-N,2.29
1369,CC(C)c1ccccc1C(C)C,577-55-9,11345,OKIRBHVFJGXOIS-UHFFFAOYSA-N,2.14
1370,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,60348-60-9,36159,WHPVYXDFIXRKLN-UHFFFAOYSA-N,6.01
1371,Brc1cc(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,63387-28-0,45472,CYRHBNRLQMLULE-UHFFFAOYSA-N,5.44
1372,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,68631-49-2,155166,RZXIRSKYBISPGF-UHFFFAOYSA-N,6.13
1373,CC1=NN(c2cc(Cl)c(S(=O)(=O)O)cc2Cl)C(=O)C1,84-57-1,66536,KCEIVWKDBLAQKL-UHFFFAOYSA-N,1.51
1374,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,935-95-5,13636,KEWNKZNZRIAIAK-UHFFFAOYSA-N,2.15
1375,Brc1ccc(Oc2ccc(Br)c(Br)c2)cc1Br,93703-48-1,13283771,RYGLOWMCGZHYRQ-UHFFFAOYSA-N,6.29
1376,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,944-61-6,13677,NCYHCGGUQGDEQW-UHFFFAOYSA-N,4.4
1377,C=CC1CCC(C2CCC(c3ccccc3)CC2)CC1,155041-85-3,140713335,ZMVYIGXMLHLUGP-UHFFFAOYSA-N,2.08
1378,Cc1ccc(C2OC[C@@H]3OC(c4ccc(C)c(C)c4)O[C@H]([C@H](O)CO)[C@@H]3O2)cc1C,135861-56-2 ,18666587,YWEWWNPYDDHZDI-JJKKTNRVSA-N,1.23
1379,CC1(C)CC/C(=C/c2ccc(Cl)cc2)C1(O)Cn1cncn1,131983-72-7,6436449,PPDBOQMNKNNODG-ZROIWOOFSA-N,0.78
1380,C/C(=C\C(C)C)CC(C)C,126690-66-2 ,10034711,DSBKYWWEBIJMOS-UXBLZVDNSA-N,3.29
1381,[C-]#[N+]c1cc(Cl)ccc1OP(=S)(OC)OC,114012-04-3,73555484,RDFUVZIDRXIGJJ-UHFFFAOYSA-N,0.8
1382,Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,82657-04-3,5281872,OMFRMAHOUUJSGP-UNOMPAQXSA-N,3.78
1383,Cc1c(F)c(F)c(COC(=O)[C@@H]2[C@@H](/C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F,79538-32-2 ,92854779,ZFHGXWPMULPQSE-OCSORSNKSA-N,3.48
1384,CC(C)(C)[C@@H](O)C(Cc1ccc(Cl)cc1)n1cncn1,76738-62-0 ,6540498,RMOGWMIKYWRTKW-KZUDCZAMSA-N,1.64
1385,CCC/C(=N/OCC)C1=C(O)CC(CC(C)SCC)CC1=O,74051-80-2 ,135491830,CSPPKDPQLUUTND-JXAWBTAJSA-N,0.93
1386,C/C=C/C(=O)[C@H]1[C@H](C)C=CCC1(C)C,71048-82-3 ,10198036,XEJGJTYRUWUFFD-NPNFKUNOSA-N,2.14
1387,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,70288-86-7,3085416,AZSNMRSAGSSBNP-VRFQAOMKSA-N,1.75
1388,CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,70124-77-5,12797557,GBIHOLCMZGAKNG-CGAIIQECSA-N,3.6
1389,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,68085-85-8,6440556,ZXQYGBMAQZUVMI-HQMWCCLBSA-N,3.29
1390,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1,67564-91-4 ,93365,RYAUSSKQMZRMAI-ALOPSCKCSA-N,3.03
1391,CC(C)c1cc2c(cc1Cl)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,65310-45-4,115313,LRHCLIUTYPHWLV-MISYRCLQSA-N,2.22
1392,CC(C)c1ccc2c(c1Cl)CC[C@H]1[C@](C)(C(=O)O)CCC[C@]21C,65281-76-7,114971,OFNBZEHVLIXXFL-NSISKUIASA-N,1.57
1393,Clc1ccc2oc3cc(Cl)c(Cl)c(Cl)c3c2c1,62615-08-1,527707,KFQRHGKKSHJMCO-UHFFFAOYSA-N,3.11
1394,O=C(O)C1(C2CCCCC2)CCCCC1,61968-52-3,108911,SJSRFXJWBKOROD-UHFFFAOYSA-N,0.73
1395,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,61949-76-6 ,40463,RLLPVAHGXHCWKJ-HKUYNNGSSA-N,2.65
1396,CCC1CCC(CCC(=O)[O-])C1,61790-13-4,23687326,KQSJSRIUULBTSE-UHFFFAOYSA-M,0.64
1397,O=C(OCCCOC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,59365-60-5 ,93733,DGEHMXCYTLBOBT-UHFFFAOYSA-N,0.39
1398,Brc1ccc(Br)c(-c2c(Br)cccc2Br)c1,59080-37-4 ,91669,IMEYSCIEAFLSQJ-UHFFFAOYSA-N,4.97
1399,O=C([O-])c1ccn[nH]1,58011-68-0 ,6977791,KOPFEFZSAMLEHK-UHFFFAOYSA-M,1.07
1400,Cc1cc2c(cc1Nc1ccccc1)C1(OC(=O)c3ccccc31)c1ccc(NCC3CCCCC3)cc1O2,55250-84-5 ,14366029,SXLNNLNAIYMDOW-UHFFFAOYSA-N,3.45
1401,COc1cc(Cl)cc(Cl)c1Cl,54135-81-8 ,521489,VGGPULNMTUAGOK-UHFFFAOYSA-N,3.07
1402,Nc1c(S(=O)(=O)O)cc(S(=O)(=O)[O-])c2cccc([O-])c12,52789-62-5,101310391,XZGHMYIWMXYELB-UHFFFAOYSA-L,0.9
1403,C[C@@H]1C[C@H](C)CC(C)(C)C1,50876-32-9,6432486,WOJSMJIXPQLESQ-DTORHVGOSA-N,3.65
1404,CC12C=CC(C1)C(C(=O)O)C2C(=O)O,50853-70-8 ,19356760,QYJGMAIQZRWXSD-UHFFFAOYSA-N,0.74
1405,CCCCCCCCCc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,38638-05-0 ,14029264,PYLCWALYHRYEST-UHFFFAOYSA-N,2.84
1406,Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1,36483-60-0 ,37454,OJMHGSMSQZEBFH-UHFFFAOYSA-N,3.12
1407,Brc1ccc(-c2ccc(Br)c(Br)c2Br)c(Br)c1Br,36355-01-8,154482,PTJQVJQAZSLKJO-UHFFFAOYSA-N,1.2
1408,CC(C)c1cc2ccccc2c(C(C)C)c1C(C)C,35860-37-8 ,18522909,FXCMLMVIAOZXRA-UHFFFAOYSA-N,3.7
1409,CC(C)c1cc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc(-c2ccccc2)c1,34364-42-6 ,36800,KMLCDKUGVGTGBJ-UHFFFAOYSA-N,3.45
1410,FC(F)(F)F,75-71-8 ,6393,TXEYQDLBPFQVAA-UHFFFAOYSA-N,0.84
1411,Cc1nc2ccccc2n1Cc1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1)n2C,75-69-4 ,445756,IRKPNOLLMNHSOU-UHFFFAOYSA-N,1.41
1412,C[C@@H](Cl)CCl,78-87-5,445768,KNKRKFALVUDBJE-GSVOUGTGSA-N,0.71
1413,ClCC(Cl)(Cl)Cl,79-34-5,12418,QVLAWKAXOMEXPM-UHFFFAOYSA-N,1.07
1414,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,79-57-2 ,54675779,OWFJMIVZYSDULZ-PXOLEDIWSA-N,-0.43
1415,O=c1cccn[nH]1,504-30-3,68153,AAILEWXSEQLMNI-UHFFFAOYSA-N,1.94
1416,CC(C)=C1C=C2CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,471-77-2,221118,KGMSWPSAVZAMKR-ONCXSQPRSA-N,2.17
1417,CCCCCCCCCCCC(=O)[O-],629-25-4,2735067,BTURAGWYSMTVOW-UHFFFAOYSA-M,2.4
1418,Cc1ccc(S(=O)(=O)[O-])c(C)c1,827-21-4 ,23677979,GJQXYSKWRDJNAJ-UHFFFAOYSA-M,0.36
1419,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2cc(O)ccc2c1,842-18-2 ,70050,LKDMVWRBMGEEGR-UHFFFAOYSA-L,-1
1420,O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)[O-])c1,946-30-5 ,70350,OUERFXCJVYJQJO-UHFFFAOYSA-M,1.05
1421,CC(C)c1ccc2c(C(C)C)cc(S(=O)(=O)[O-])cc2c1,1322-93-6 ,23691989,NMYKPZSMIQTTPB-UHFFFAOYSA-M,0.6
1422,c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,1420-06-0 ,14993,ZJMLMBICUVVJDX-UHFFFAOYSA-N,3.11
1423,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)cc1,1694-09-3,5284479,AXMCIYLNKNGNOT-UHFFFAOYSA-M,0.15
1424,OP(O)c1ccccc1,1779-48-2,72903,CGNKSELPNJJTSM-UHFFFAOYSA-N,0.36
1425,O=C([O-])c1[nH]n(-c2ccc(S(=O)(=O)[O-])cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)[O-])cc1,1934-21-0,16013,ZLWLTDZLUVBSRJ-UHFFFAOYSA-K,0.23
1426,Nc1c(S(=O)(=O)[O-])cc(Nc2cccc(S(=O)(=O)CCOS(=O)(=O)[O-])c2)c2c1C(=O)c1ccccc1C2=O,2580-78-1,17409,KUIXZSYWBHSYCN-UHFFFAOYSA-L,0.08
1427,O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(N=Nc3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)ccc2c1,2611-82-7,17466,SWGJCIMEBVHMTA-UHFFFAOYSA-K,0.75
1428,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2S(=O)(=O)O)cc1,2650-18-2 ,54601732,QTMKCINNZVKHJT-UHFFFAOYSA-N,0.78
1429,C=Cc1ccc(S(=O)(=O)[O-])cc1,2695-37-6,3571582,XFTALRAZSCGSKN-UHFFFAOYSA-M,0.61
1430,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)[O-])c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)[O-])c2cccc(S(=O)(=O)[O-])c2c1,3214-47-9,73557459,XRFRTDKENRGSSX-UHFFFAOYSA-K,0.4
1431,Cc1nn(-c2ccccc2)c(O)c1N=Nc1ccc(-c2ccc(N=Nc3c(C)nn(-c4ccccc4)c3O)c(Cl)c2)cc1Cl,3520-72-7,135565484,LVOJOIBIVGEQBP-UHFFFAOYSA-N,0.6
1432,O=S(=O)([O-])c1cc(Cl)cc(N=Nc2ccc3c(O)cccc3c2O)c1O,3618-60-8,135764770,WZHKOJWGCKMJOJ-UHFFFAOYSA-M,0.2
1433,COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)[O-])c1,3965-55-7 ,23675796,LLHSEQCZSNZLRI-UHFFFAOYSA-M,-0.52
1434,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,5102-83-0,73462,IAFBRPFISOTXSO-UHFFFAOYSA-N,0.49
1435,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1C,5468-75-7,93006,LQZFGPJGXVFSTR-UHFFFAOYSA-N,0.49
1436,CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1,6034-54-4,23664357,KLNWPSHOGWAXBS-UHFFFAOYSA-M,-0.37
1437,O=S(=O)([O-])c1ccc(O)c2ccccc12,6099-57-6 ,4626046,IAAKNVCARVEIFS-UHFFFAOYSA-M,0.11
1438,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,6358-85-6 ,186342,GNCOVOVCHIHPHP-UHFFFAOYSA-N,0.62
1439,Cc1ccc(S(=O)(=O)Oc2ccc(N=Nc3ccc(-c4ccc(N=Nc5c(O)ccc6cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c56)c(C)c4)cc3C)cc2)cc1,6459-94-5,22960,HNBQFKZSMFFZQY-UHFFFAOYSA-L,1.84
1440,CC(C)C,7756-94-7 ,6360,NNPPMTNAJDCUHE-UHFFFAOYSA-N,3.42
1441,Cc1ccccc1S(=O)(=O)[O-],15046-75-0,23681382,VHAXKEBRMSFJMC-UHFFFAOYSA-M,-0.7
1442,O=S(=O)([O-])c1cc2cc(S(=O)(=O)O)ccc2cc1O,15883-57-5 ,23678410,HIDQFDQPFRGEAF-UHFFFAOYSA-M,-0.08
1443,O=S(=O)([O-])c1cc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N3CCOCC3)n2)cc1S(=O)(=O)[O-],16090-02-1 ,27677,VUJGKADZTYCLIL-UHFFFAOYSA-L,1.01
1444,Nc1c(N=Nc2ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc2)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(S(=O)(=O)CCOS(=O)(=O)[O-])cc3)c(O)c12,17095-24-8 ,135442967,HFIYIRIMGZMCPC-UHFFFAOYSA-J,0.79
1445,CC(C)CC(C)CC(C)c1ccc(O)cc1,25154-52-3 ,6427088,SLULBVLEUPOSOI-UHFFFAOYSA-N,2.19
1446,Cc1cc(C)cc(OP(=O)(Oc2ccc(C)cc2C)Oc2cccc(C)c2C)c1,25155-23-1 ,23424230,YFJYOZDIJVHPAU-UHFFFAOYSA-N,2.67
1447,CCCCCCCCCCCCOS(=O)(=O)c1ccccc1,25155-30-0,57371080,GVGUFUZHNYFZLC-UHFFFAOYSA-N,2.02
1448,CNc1ccc(N)cc1,25376-45-8 ,69332,VVYWUQOTMZEJRJ-UHFFFAOYSA-N,1.7
1449,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1,25394-13-2,2837473,YAKFHPREDNNSFX-UHFFFAOYSA-L,0.28
1450,ClC1=CC(Cl)(c2ccccc2)C(Cl)C(Cl)=C1Cl,25429-29-2,53421467,MLOZCUCAJWIPOQ-UHFFFAOYSA-N,3.84
1451,BrC1(Br)CCCCCCCCCC(Br)(Br)C1(Br)Br,25637-99-4 ,15724678,SHRRVNVEOIKVSG-UHFFFAOYSA-N,1.87
1452,CCCCOS(=O)(=O)c1cccc2ccccc12,25638-17-9,53249457,UDHMTPILEWBIQI-UHFFFAOYSA-N,0.18
1453,CC(C)c1ccccc1-c1ccccc1,25640-78-2 ,123382,HKTCLPBBJDIBGF-UHFFFAOYSA-N,3.84
